sku,ean
L724LoribaftLoom183x122,4251469438095
L59LoribaftLoom183x124,4251469437753
F84LoribaftLoom184x123,4251469437838
L55LoribaftLoom184x126,4251469437531
11Loribaft185x123,4251469438415
ON11LoribaftLoom186x135,4251469437937
L113LoribaftLoom188x119,4251469437623
LK03Loribaft200x146,4251469438477
13Loribaft217x155,4251469438576
731Loribaft240x175,4251469438668
743Loribaft304x197,4251469438743
5LoribaftLoom165x125,4251469437289
F52LoribaftLoom172x120,4251469437340
F71LoribaftLoom172x126,4251469437333
F85LoribaftLoom174x120,4251469437296
40Maschad355x300,4251469440135
ON101Maschad391x288,4251469440166
1156Mir183x73,4251469440265
1919Moud141x94,4251469440364
1031Moud240x150,4251469440371
18983324809Nain12la202x120,4251469441477
2320Nain12la90x60,4251469441484
ON100Nain4la169x113,4251469451148
ON103Nain6la148x98,4251469441002
2257Nain6La150x97,4251469441019
ON100Nain6la236x135,4251469441026
ON102Nain9la180x116,4251469441132
5672Nain9la213x118,4251469441286
1900Nain9la215x132,4251469441293
4213Nain9la290x85,4251469441347
5137Najafabad384x290,4251469441668
2269Najafabad412x295,4251469441682
1977Najafabad424x289,4251469441699
47Nepal135x120,4251469441767
36Nepal136x120,4251469441774
64Nepal140x126,4251469441736
65Nepal141x118,4251469441743
33Nepal144x125,4251469441729
66Nepal165x122,4251469441750
9Nepal173x117,4251469442047
30Nepal173x123,4251469442221
23Nepal174x120,4251469442139
N208Nepal175x120,4251469441927
200Nepal175x125,4251469442054
N209Nepal176x124,4251469441903
24Nepal176x126,4251469442122
N203Nepal178x122,4251469441842
N205Nepal178x122,4251469441866
N38Nepal178x122,4251469442016
216Nepal178x124,4251469441781
31Nepal180x120,4251469442030
18Nepal180x120,4251469442061
17Nepal180x120,4251469442108
13Nepal180x120,4251469442146
12Nepal180x120,4251469442160
10Nepal180x120,4251469442184
88Nepal180x120,4251469442238
22Nepal180x122,4251469442085
27Nepal180x122,4251469442153
28Nepal180x122,4251469442207
N214Nepal181x122,4251469441989
N206Nepal181x131,4251469441835
N202Nepal182x124,4251469441941
21Nepal183x119,4251469442092
N39Nepal183x122,4251469441880
N197Nepal183x130,4251469441965
198Nepal183x132,4251469441804
199Nepal183x135,4251469441798
N200Nepal184x120,4251469441996
N211Nepal184x121,4251469441958
N212Nepal184x130,4251469441972
N213Nepal185x131,4251469441859
N210Nepal187x129,4251469441811
16Nepal192x143,4251469442337
110279Nepal195x143,4251469442276
15Nepal195x143,4251469442399
35Nepal195x143,4251469442443
5Nepal196x145,4251469442429
110257Nepal198x142,4251469442412
16Nepal199x142,4251469442290
110274Nepal200x140,4251469442306
32Nepal200x140,4251469442313
19Nepal200x145,4251469442405
34Nepal202x142,4251469442351
ON53Pakistan168x130,4251469446465
ON54Pakistan300x97,4251469446502
ON62Pakistan44x47,4251469446380
1667Qaraja165x129,4251469446540
ON100Qaraja333x110,4251469446588
ON103Sarough98x74,4251469446809
213Schirwan200x133,4251469447431
ON101Senneh611x105,4251469447585
ON99SennehRussischAntik171x140,4251469447523
1551Sharbabak192x128,4251469447622
ON109Taebriz290x189,4251469448032
ON104Taebriz87x62,4251469447981
ON102Taebriz50RajRund102x102,4251469447738
2251Taebriz50Raj108x70,4251469447745
ON1Taebriz50Raj109x99,4251469447752
24879Taebriz50Raj137x103,4251469447790
1916Taebriz50Raj204x147,4251469447905
1891Taebriz50Raj294x198,4251469447929
4Taebriz50Raj125x83,4251469447783
113Taebriz70Raj400x300,4251469447974
16Wandteppich85x60,4251469450530
17Wandteppich85x60,4251469450547
34Wandteppich85x60,4251469450578
39Wandteppich85x60,4251469450585
19Wandteppich85x60,4251469450554
7Wandteppich82x64,4251469450455
ON101ChinaTaebriz336x78,4251469448094
3Wandteppich82x62,4251469450448
1Wandteppich85x60,4251469450462
13Wandteppich112x62,4251469450738
9Wandteppich85x60,4251469450493
10Wandteppich85x60,4251469450509
11Wandteppich85x60,4251469450516
46Wandteppiche104x65,4251469450622
30Wandteppich110x60,4251469450646
29Wandteppich110x63,4251469450639
42Wandteppich113x64,4251469450769
14Wandteppich114x65,4251469450783
45Wandteppich114x65,4251469450790
21Wandteppich115x65,4251469450813
47Wandteppich115x65,4251469450820
31Wandteppich110x60,4251469450653
50Wandteppich110x80,4251469450691
51Wandteppich110x80,4251469450707
44Wandteppich112x63,4251469450745
ON1Wandteppich85x60,4251469450592
38Wandteppich101x81,4251469450615
36Wandteppich110x80,4251469450677
27Wandteppich87x62,4251469450608
ON103Taebriz381x305,4251469448117
20Wandteppich85x60,4251469450561
4Wandteppich84x67,4251469450400
32Wandteppich110x80,4251469450660
24Wandteppich111x81,4251469450721
22Wandteppich111x82,4251469450714
48Wandteppich112x80,4251469450752
ON108Taebriz270x180,4251469448018
15Wandteppich85x60,4251469450523
41Wandteppich110x82,4251469450684
43Wandteppich113x64,4251469450776
6Wandteppich115x65,4251469450806
290Turkaman115x67,4251469448742
1592Turkaman123x95,4251469448766
1690Turkaman130x99,4251469448773
1594Turkaman134x99,4251469448780
1595Turkaman135x103,4251469448797
123Turkaman140x70,4251469448827
1597Turkaman142x92,4251469448834
1420Turkaman143x102,4251469448858
1363Turkaman143x99,4251469448841
1357Turkaman146x103,4251469448872
ON100Turkaman227x180,4251469448971
673turkaman369x106,4251469449015
1371Wiss157x113,4251469449053
1158Wiss205x63,4251469449060
545Ziegler219x178,4251469449664
558Ziegler222x169,4251469449671
28Ziegler223x91,4251469449688
131Ziegler230x177,4251469449695
46Ziegler240x208,4251469449756
25Ziegler241x79,4251469449763
ON100Ziegler249x175,4251469449787
755Ziegler249x248,4251469449770
504Ziegler253x178,4251469449817
3Ziegler261x177,4251469449824
63Ziegler296x80,4251469450035
29Ziegler360x79,4251469450288
14Ziegler363x255,4251469450301
ON14Ziegler391x281,4251469450363
88Ziegler418x87,4251469450387
135ZieglerModern149x98,4251469449923
136972ZieglerModern151x99,4251469449329
144ZieglerModern152x113,4251469449336
ON16ZieglerModern164x120,4251469449343
136963ZieglerModern169x134,4251469449350
155ZieglerModern174x120,4251469449367
56630ZieglerModern178x123,4251469449374
ON17ZieglerModern178x126,4251469449381
164ZieglerModern185x123,4251469449398
160ZieglerModern187x155,4251469449404
168ZieglerModern204x145,4251469449428
136996ZieglerModern222x180,4251469449442
191ZieglerModern240x160,4251469449459
176ZieglerModern256x179,4251469449497
554ZieglerModern265x182,4251469449510
259735ZieglerModern289x198,4251469449558
6711ZieglerModern241x172,4251469449473
CHSaphira240x155,4251469416796
MTBRSaphira240x155,4251469416819
1698Abadeh151x103,4251469416895
1673Abadeh278x92,4251469416956
808Abadeh288x92,4251469416963
250Afghanfein145x92,4251469417007
ON125AfghanFlagge182x132,4251469417069
20AfsharSirjan174x123,4251469417205
ON106Ardebil154x93,4251469417274
6660Ardebil295x198,4251469417564
815Ardebil297x77,4251469417595
856Ardebil411x143,4251469417854
1546ArdebilFein200x137,4251469417311
27BelutschAfghan123x80,4251469419698
17BelutschAfghan125x72,4251469419292
17BelutschAfghan126x73,4251469419308
18BelutschAfghan126x73,4251469419322
